"id","agent","alpha","gamma","epsilon","training_index","test_performance","num_states_visited","avg_visits_per_state","avg_score","avg_guesses","training_delta_raw","training_delta_rms"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","19","0.9221453287197232","239","40.76987447698745","-5.006920415224913","4.525951557093426","332.2580959564526","1.0966179448294826"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","20","0.8633217993079585","239","40.8744769874477","-6.320069204152249","4.780276816608996","344.06820291369746","1.1004247260753401"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","21","0.9013840830449827","239","40.86192468619247","-5.311418685121107","4.546712802768166","334.5289192786382","1.222343435478243"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","22","0.870242214532872","239","40.92887029288703","-6.530276816608996","4.775086505190312","319.0238306212591","1.1927193704079155"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","23","0.8979238754325259","239","40.79497907949791","-5.5190311418685125","4.538062283737024","333.7552290549231","1.1661423546585932"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","24","0.8598615916955017","239","40.67364016736402","-6.399653979238754","4.806228373702422","327.65175459606115","1.1912876454346197"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","25","0.9048442906574394","239","40.94142259414226","-5.420415224913495","4.5657439446366785","343.69404189626505","1.2321731393542217"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","26","0.9083044982698962","239","40.85355648535565","-5.2067474048442905","4.47923875432526","322.6121346688692","1.002654013157846"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","27","0.9204152249134948","239","41.14644351464435","-5.021626297577854","4.463667820069205","298.9695518328297","1.0704077457880168"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","28","0.8944636678200693","239","41.21338912133891","-5.27681660899654","4.484429065743945","319.7725579607315","1.1840402137079955"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","29","0.9117647058823529","239","40.97071129707113","-5.181660899653979","4.506920415224913","346.4939560272083","1.1527645119713543"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","30","0.9238754325259516","239","41.21338912133891","-4.97923875432526","4.458477508650519","313.8640374099438","1.2115003826306576"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","31","0.9134948096885813","239","41.06276150627615","-5.056228373702422","4.467128027681661","315.47519756527214","1.1683226269054936"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","32","0.8581314878892734","239","41.13807531380753","-6.217128027681661","4.678200692041522","344.4116507632359","1.1792060802187716"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","33","0.884083044982699","239","41.04602510460251","-6.3321799307958475","4.752595155709343","342.5314270086215","1.2539959579870072"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","34","0.9117647058823529","239","41.08786610878661","-5.110726643598616","4.458477508650519","315.7241219183767","1.0777127105619868"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","35","0.9013840830449827","239","40.74476987447699","-5.231833910034602","4.493079584775087","299.95683685518077","1.0786611935445554"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","36","0.8477508650519031","239","40.74476987447699","-6.368512110726644","4.7543252595155705","315.14323679927946","1.0193905958128782"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","37","0.9083044982698962","239","40.84518828451883","-5.369377162629758","4.493079584775087","323.8991787859814","1.2157559219638534"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","38","0.916955017301038","239","41.15481171548117","-5.119377162629758","4.517301038062284","312.0963201483481","1.1551193628550738"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","39","0.8806228373702422","239","40.93305439330544","-6.4178200692041525","4.740484429065744","324.934735148523","1.1428488783555937"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","40","0.8961937716262975","239","41.07949790794979","-5.307958477508651","4.4878892733564015","343.2619584465164","1.1506467643619773"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","41","0.8719723183391004","239","41.06694560669456","-6.273356401384083","4.742214532871972","311.7543910305068","1.1817842258359292"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","42","0.8996539792387543","239","40.97489539748954","-5.177335640138408","4.470588235294118","316.6594301123905","1.196711291682822"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","43","0.8858131487889274","239","40.66527196652719","-5.376297577854671","4.515570934256055","301.6792262732049","0.9983279049971666"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","44","0.8754325259515571","239","40.86192468619247","-6.198961937716263","4.72318339100346","300.8128254088053","1.0543286484635879"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","45","0.9100346020761245","239","40.71548117154812","-5.0899653979238755","4.467128027681661","314.7568374778244","1.081022913983493"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","46","0.9048442906574394","239","40.99163179916318","-5.087370242214533","4.451557093425605","312.8308220160827","1.1362261421265043"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","47","0.9013840830449827","239","40.74058577405858","-5.414359861591696","4.576124567474048","288.57748780500583","1.0976159439127922"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","48","0.8685121107266436","239","40.78242677824268","-6.0657439446366785","4.700692041522491","302.7544845840945","1.1288720041987743"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","49","0.916955017301038","239","40.79497907949791","-5.205017301038063","4.503460207612457","299.1986639523702","1.1197033682867155"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","50","0.8875432525951558","239","41.22175732217573","-5.961937716262976","4.650519031141869","319.4927720370963","1.23819122100961"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","51","0.8719723183391004","239","40.96234309623431","-6.201557093425605","4.700692041522491","294.29923968547666","1.0857525103742283"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","52","0.8910034602076125","239","40.87029288702929","-5.194636678200692","4.486159169550173","324.14988805095646","1.163760246032996"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","53","0.8944636678200693","239","40.90376569037657","-5.397058823529412","4.586505190311419","333.0445372583089","1.153239776003321"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","54","0.9134948096885813","239","40.66527196652719","-5.125432525951557","4.503460207612457","315.9693019472398","1.1865381904652246"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","55","0.8719723183391004","239","40.9581589958159","-6.172145328719723","4.728373702422146","326.09122139710036","1.3030253212141427"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","56","0.8650519031141869","239","40.71966527196653","-6.231833910034602","4.686851211072664","320.17249773132096","1.1718931925821434"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","57","0.8910034602076125","239","40.69456066945607","-5.4887543252595155","4.591695501730104","309.8006611805023","1.0796330110463108"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","58","0.8944636678200693","239","40.99581589958159","-6.003460207612457","4.673010380622838","294.87664591340086","1.1172258132630875"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","59","0.8615916955017301","239","40.99581589958159","-6.42560553633218","4.728373702422146","297.07517872287684","1.1207061227666684"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","60","0.8650519031141869","239","40.89121338912134","-6.455017301038063","4.782006920415225","309.68721214213076","1.204202467713619"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","61","0.8875432525951558","239","40.85774058577406","-5.997404844290657","4.662629757785467","316.7142491902984","1.1285286976237479"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","62","0.8806228373702422","239","41.19246861924686","-5.984429065743945","4.70242214532872","307.15632614364625","1.0857344732215928"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","63","0.9117647058823529","239","40.54811715481171","-5.177335640138408","4.47923875432526","294.63639977412384","0.9681825658910199"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","64","0.889273356401384","239","40.96234309623431","-5.470588235294118","4.619377162629758","319.4647213262964","1.1541782940766538"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","65","0.8719723183391004","239","40.97489539748954","-5.411764705882353","4.506920415224913","319.15884049711116","1.194048867279514"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","66","0.8667820069204152","239","40.73640167364017","-6.522491349480969","4.756055363321799","296.79795559875834","1.129018050101067"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","67","0.9238754325259516","239","41.09205020920502","-5.14878892733564","4.501730103806229","308.5322386950688","1.0438855776357387"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","68","0.9048442906574394","239","40.82845188284519","-5.27681660899654","4.551903114186851","321.01956120299303","1.1616072172477094"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","69","0.8685121107266436","239","40.72803347280335","-5.578719723183391","4.647058823529412","312.5405691621132","1.130508182571185"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","70","0.9013840830449827","239","40.82845188284519","-6.453287197231834","4.650519031141869","326.93101806798865","1.2450060666121467"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","71","0.9307958477508651","239","40.98744769874477","-5.122837370242214","4.5432525951557095","324.1114418075141","1.1826829341128327"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","72","0.9186851211072664","239","40.66108786610879","-5.051038062283737","4.494809688581315","319.78526280914724","1.0568962992277113"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","73","0.8944636678200693","239","40.87866108786611","-5.5432525951557095","4.5588235294117645","314.0885101162925","1.243842387109959"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","74","0.8875432525951558","239","41.02092050209205","-5.389273356401384","4.529411764705882","301.8692394517592","1.0713256269804818"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","75","0.8667820069204152","239","40.82426778242678","-5.998269896193771","4.631487889273356","309.3954014071201","1.0396266193140487"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","76","0.9100346020761245","239","41.05857740585774","-5.170415224913495","4.498269896193771","301.5613054693093","1.1006110328473218"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","77","0.9204152249134948","239","40.92050209205021","-5.275086505190312","4.5588235294117645","318.54019264661116","1.2128641874393211"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","78","0.8788927335640139","239","40.92887029288703","-5.864186851211072","4.634948096885813","303.05949942004503","1.1349286420415516"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","79","0.903114186851211","239","40.7907949790795","-6.326989619377162","4.595155709342561","337.8565691603039","1.1163857267079438"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","80","0.8408304498269896","239","40.99581589958159","-6.257785467128028","4.709342560553633","329.3880663470624","1.1493916569493035"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","81","0.8685121107266436","239","41.07531380753138","-6.356401384083045","4.735294117647059","328.1451678134026","1.203063653491909"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","82","0.9100346020761245","239","41.02092050209205","-6.240484429065744","4.619377162629758","310.22276221258875","1.1403195976797535"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","83","0.8927335640138409","239","40.90376569037657","-5.518166089965398","4.5588235294117645","329.4678757544131","1.189069871777842"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","84","0.9013840830449827","239","40.72803347280335","-5.21280276816609","4.5432525951557095","300.30992350420865","1.2192984433531464"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","85","0.884083044982699","239","41.10041841004184","-5.384948096885813","4.527681660899654","312.25234836699985","1.1877658273887792"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","86","0.8875432525951558","239","41.07112970711297","-5.984429065743945","4.685121107266436","309.9982702533061","1.18018245184996"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","87","0.8598615916955017","239","41.0418410041841","-6.641868512110727","4.7854671280276815","315.18046266221313","1.1730681933691331"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","88","0.903114186851211","239","41.21757322175732","-6.33477508650519","4.692041522491349","289.6679993687721","0.9660956613623238"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","89","0.9204152249134948","239","41.2510460251046","-4.8719723183391","4.42560553633218","336.2160876030371","1.2264770723609573"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","90","0.884083044982699","239","40.96652719665272","-6.090830449826989","4.70242214532872","308.6672108135457","1.1345960465544593"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","91","0.8996539792387543","239","40.98326359832636","-5.216262975778546","4.458477508650519","306.5050920204481","1.0936208018621034"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","92","0.8944636678200693","239","40.78661087866109","-5.377162629757786","4.527681660899654","325.95999543843755","1.178613839588207"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","93","0.889273356401384","239","41.06694560669456","-5.548442906574395","4.57439446366782","326.84319250434925","1.2669728238262157"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","94","0.870242214532872","239","41.14225941422594","-6.162629757785467","4.676470588235294","315.4516029200008","1.2208985214311638"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","95","0.9152249134948097","239","41.30125523012552","-5.099480968858131","4.501730103806229","323.6622769936627","1.297472550526596"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","96","0.889273356401384","239","40.90376569037657","-6.032006920415225","4.650519031141869","312.3315124712668","1.1813394830609911"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","97","0.9117647058823529","239","40.92887029288703","-5.395328719723183","4.5","306.7891231203514","1.0889457987847768"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","98","0.8494809688581315","239","41.06694560669456","-6.774221453287197","4.778546712802768","314.4441678057325","1.1258141218872393"
"QLearningAgent-0.20-0.90-0.50","QLearningAgent","0.2","0.9","0.5","99","0.903114186851211","239","40.96234309623431","-5.948096885813149","4.664359861591696","323.2015498871479","1.0535686481102788"
"QLearningAgent-0.35-0.90-0.50","QLearningAgent","0.35","0.9","0.5","0","0.8858131487889274","220","44.43636363636364","-6.263840830449827","4.730103806228374","1023.1381043723043","5.267790390277253"
"QLearningAgent-0.35-0.90-0.50","QLearningAgent","0.35","0.9","0.5","1","0.8823529411764706","228","42.833333333333336","-5.474913494809688","4.562283737024221","659.2091293798408","2.6791978329802313"
"QLearningAgent-0.35-0.90-0.50","QLearningAgent","0.35","0.9","0.5","2","0.8667820069204152","232","42.383620689655174","-6.373702422145329","4.717993079584775","572.6021779795188","2.0892127425260525"
"QLearningAgent-0.35-0.90-0.50","QLearningAgent","0.35","0.9","0.5","3","0.9013840830449827","235","41.625531914893614","-5.220588235294118","4.423875432525952","511.79830537783675","1.850212402155216"
"QLearningAgent-0.35-0.90-0.50","QLearningAgent","0.35","0.9","0.5","4","0.8494809688581315","236","41.61864406779661","-6.489619377162629","4.764705882352941","511.733874954218","1.8831535690805552"
"QLearningAgent-0.35-0.90-0.50","QLearningAgent","0.35","0.9","0.5","5","0.8979238754325259","237","41.19831223628692","-5.993944636678201","4.690311418685121","496.37273827036023","1.6216846669166247"
"QLearningAgent-0.35-0.90-0.50","QLearningAgent","0.35","0.9","0.5","6","0.8927335640138409","237","41.30801687763713","-5.409169550173011","4.515570934256055","496.1457410607268","1.755779844498014"
"QLearningAgent-0.35-0.90-0.50","QLearningAgent","0.35","0.9","0.5","7","0.8875432525951558","238","41.26890756302521","-5.585640138408304","4.588235294117647","514.3503074724019","1.802652002282976"
"QLearningAgent-0.35-0.90-0.50","QLearningAgent","0.35","0.9","0.5","8","0.9048442906574394","238","40.95378151260504","-5.311418685121107","4.546712802768166","494.8285414800903","1.7903054771710092"
"QLearningAgent-0.35-0.90-0.50","QLearningAgent","0.35","0.9","0.5","9","0.8910034602076125","238","41.34033613445378","-6.137543252595155","4.735294117647059","490.273027944162","1.7751591911687716"
"QLearningAgent-0.35-0.90-0.50","QLearningAgent","0.35","0.9","0.5","10","0.8477508650519031","238","40.98739495798319","-6.559688581314879","4.783737024221454","487.2852970419208","1.8178060050747735"
"QLearningAgent-0.35-0.90-0.50","QLearningAgent","0.35","0.9","0.5","11","0.8667820069204152","238","41.142857142857146","-5.6288927335640135","4.581314878892734","496.50159085745366","1.747992222604555"
"QLearningAgent-0.35-0.90-0.50","QLearningAgent","0.35","0.9","0.5","12","0.8996539792387543","238","41.554621848739494","-6.548442906574395","4.681660899653979","470.87393323711996","1.6628150461848612"
"QLearningAgent-0.35-0.90-0.50","QLearningAgent","0.35","0.9","0.5","13","0.8719723183391004","238","41.27731092436975","-6.247404844290657","4.719723183391004","471.3421935901377","1.620663025051715"
"QLearningAgent-0.35-0.90-0.50","QLearningAgent","0.35","0.9","0.5","14","0.9013840830449827","238","41.28151260504202","-5.221453287197232","4.5121107266435985","446.40028340323477","1.770336073594605"
"QLearningAgent-0.35-0.90-0.50","QLearningAgent","0.35","0.9","0.5","15","0.9100346020761245","238","41.21008403361345","-5.03719723183391","4.4567474048442905","469.5781009977405","1.5147384355582243"
"QLearningAgent-0.35-0.90-0.50","QLearningAgent","0.35","0.9","0.5","16","0.916955017301038","238","40.857142857142854","-5.497404844290657","4.570934256055363","486.4018537228301","1.7864123954745268"
"QLearningAgent-0.35-0.90-0.50","QLearningAgent","0.35","0.9","0.5","17","0.9290657439446367","238","41.19747899159664","-5.012975778546712","4.448096885813149","507.96856041002195","1.9727396616636974"
"QLearningAgent-0.35-0.90-0.50","QLearningAgent","0.35","0.9","0.5","18","0.9100346020761245","238","41.17226890756302","-5.373702422145329","4.567474048442906","484.13162211171726","1.7283542819128153"
"QLearningAgent-0.35-0.90-0.50","QLearningAgent","0.35","0.9","0.5","19","0.9065743944636678","238","41.096638655462186","-5.299307958477509","4.557093425605537","466.22716459716946","1.8008746904291562"
"QLearningAgent-0.35-0.90-0.50","QLearningAgent","0.35","0.9","0.5","20","0.8650519031141869","238","41.04201680672269","-6.365051903114187","4.759515570934256","485.712081449598","1.6976343235063964"
"QLearningAgent-0.35-0.90-0.50","QLearningAgent","0.35","0.9","0.5","21","0.856401384083045","238","40.84453781512605","-5.629757785467128","4.569204152249135","499.7645463257341","1.9753727588097993"
"QLearningAgent-0.35-0.90-0.50","QLearningAgent","0.35","0.9","0.5","22","0.889273356401384","239","41.2092050209205","-6.117647058823529","4.681660899653979","478.86842501171736","1.8309707392892685"
"QLearningAgent-0.35-0.90-0.50","QLearningAgent","0.35","0.9","0.5","23","0.9048442906574394","239","40.86192468619247","-5.221453287197232","4.496539792387543","461.1138474169625","1.758411468132419"
"QLearningAgent-0.35-0.90-0.50","QLearningAgent","0.35","0.9","0.5","24","0.9117647058823529","239","40.80753138075314","-5.114186851211072","4.4809688581314875","475.27563215196375","1.7454348811574518"
"QLearningAgent-0.35-0.90-0.50","QLearningAgent","0.35","0.9","0.5","25","0.8944636678200693","239","41.33054393305439","-5.41955017301038","4.553633217993079","476.6524843322558","1.6840457674792597"
"QLearningAgent-0.35-0.90-0.50","QLearningAgent","0.35","0.9","0.5","26","0.8771626297577855","239","41.07531380753138","-6.024221453287197","4.6678200692041525","473.7009467019001","1.6084757090665716"
"QLearningAgent-0.35-0.90-0.50","QLearningAgent","0.35","0.9","0.5","27","0.9186851211072664","239","41.25941422594142","-5.122837370242214","4.508650519031142","483.5213363455472","1.7317693391598117"
"QLearningAgent-0.35-0.90-0.50","QLearningAgent","0.35","0.9","0.5","28","0.8944636678200693","239","41.07112970711297","-5.296712802768166","4.491349480968858","482.4011240804307","1.5802807074692737"
"QLearningAgent-0.35-0.90-0.50","QLearningAgent","0.35","0.9","0.5","29","0.9065743944636678","239","40.78661087866109","-5.118512110726644","4.508650519031142","467.8028519571415","1.4947110842284388"
"QLearningAgent-0.35-0.90-0.50","QLearningAgent","0.35","0.9","0.5","30","0.903114186851211","239","41.0418410041841","-5.1444636678200695","4.468858131487889","449.0722157816728","1.566134372317498"
"QLearningAgent-0.35-0.90-0.50","QLearningAgent","0.35","0.9","0.5","31","0.8615916955017301","239","40.85355648535565","-6.27076124567474","4.676470588235294","492.8164923154694","1.588141744290183"
"QLearningAgent-0.35-0.90-0.50","QLearningAgent","0.35","0.9","0.5","32","0.8615916955017301","239","40.7907949790795","-6.283737024221454","4.73356401384083","464.5907242093147","1.7175997258674238"
"QLearningAgent-0.35-0.90-0.50","QLearningAgent","0.35","0.9","0.5","33","0.8771626297577855","239","40.95397489539749","-6.519896193771626","4.788927335640138","475.2827729912088","1.6107211349600474"
"QLearningAgent-0.35-0.90-0.50","QLearningAgent","0.35","0.9","0.5","34","0.8806228373702422","239","41.21757322175732","-5.448961937716263","4.513840830449827","470.70861616777444","1.708317295941762"
"QLearningAgent-0.35-0.90-0.50","QLearningAgent","0.35","0.9","0.5","35","0.9117647058823529","239","40.96652719665272","-5.319204152249135","4.5432525951557095","503.71458185665523","1.8015837352384412"
"QLearningAgent-0.35-0.90-0.50","QLearningAgent","0.35","0.9","0.5","36","0.8408304498269896","239","40.84518828451883","-6.561418685121107","4.771626297577854","442.01654174483446","1.4780358735126802"
"QLearningAgent-0.35-0.90-0.50","QLearningAgent","0.35","0.9","0.5","37","0.9117647058823529","239","41.08786610878661","-5.0657439446366785","4.474048442906574","485.12935875615165","1.5518244510808061"
"QLearningAgent-0.35-0.90-0.50","QLearningAgent","0.35","0.9","0.5","38","0.8737024221453287","239","41.05857740585774","-6.251730103806229","4.72318339100346","495.4307480699159","1.7914363758004235"
"QLearningAgent-0.35-0.90-0.50","QLearningAgent","0.35","0.9","0.5","39","0.8979238754325259","239","41.38075313807531","-5.2621107266435985","4.525951557093426","501.50288606915274","1.6751210711146043"
"QLearningAgent-0.35-0.90-0.50","QLearningAgent","0.35","0.9","0.5","40","0.9013840830449827","239","40.97907949790795","-5.448096885813149","4.576124567474048","462.9166215014233","1.697370198173533"
"QLearningAgent-0.35-0.90-0.50","QLearningAgent","0.35","0.9","0.5","41","0.9048442906574394","239","40.84100418410042","-6.5423875432525955","4.6522491349480966","445.3904709479883","1.6176148869272022"
"QLearningAgent-0.35-0.90-0.50","QLearningAgent","0.35","0.9","0.5","42","0.870242214532872","239","40.83682008368201","-6.357266435986159","4.724913494809688","464.13606088424484","1.6355969297406656"
"QLearningAgent-0.35-0.90-0.50","QLearningAgent","0.35","0.9","0.5","43","0.8875432525951558","239","40.80753138075314","-6.666955017301038","4.674740484429066","470.7042607346151","1.7228311299721253"
"QLearningAgent-0.35-0.90-0.50","QLearningAgent","0.35","0.9","0.5","44","0.8719723183391004","239","41.05439330543933","-6.48356401384083","4.629757785467128","466.41884676656986","1.751994392776405"
"QLearningAgent-0.35-0.90-0.50","QLearningAgent","0.35","0.9","0.5","45","0.8944636678200693","239","41.0836820083682","-5.256920415224913","4.522491349480969","447.7087324489551","1.6570454461368556"
"QLearningAgent-0.35-0.90-0.50","QLearningAgent","0.35","0.9","0.5","46","0.8961937716262975","239","40.98326359832636","-6.182525951557094","4.740484429065744","463.33019509552173","1.6430050076083316"
"QLearningAgent-0.35-0.90-0.50","QLearningAgent","0.35","0.9","0.5","47","0.8927335640138409","239","40.80334728033473","-6.430795847750865","4.612456747404845","455.7803391364873","1.7400013986197889"
"QLearningAgent-0.35-0.90-0.50","QLearningAgent","0.35","0.9","0.5","48","0.903114186851211","239","41.12133891213389","-5.137543252595155","4.474048442906574","479.25483898220114","1.6314786914068182"
"QLearningAgent-0.35-0.90-0.50","QLearningAgent","0.35","0.9","0.5","49","0.8667820069204152","239","40.96234309623431","-6.275951557093426","4.740484429065744","480.56499791980053","1.64240458967777"
"QLearningAgent-0.35-0.90-0.50","QLearningAgent","0.35","0.9","0.5","50","0.8979238754325259","239","40.76987447698745","-5.959342560553633","4.676470588235294","478.15540429562833","1.7237137551935502"
"QLearningAgent-0.35-0.90-0.50","QLearningAgent","0.35","0.9","0.5","51","0.870242214532872","239","40.80334728033473","-6.2932525951557095","4.728373702422146","442.8013979657484","1.5930481229748132"
"QLearningAgent-0.35-0.90-0.50","QLearningAgent","0.35","0.9","0.5","52","0.8927335640138409","239","40.95397489539749","-5.481833910034602","4.581314878892734","492.051305036236","1.8228095556082935"
"QLearningAgent-0.35-0.90-0.50","QLearningAgent","0.35","0.9","0.5","53","0.8581314878892734","239","41.20083682008368","-6.447231833910035","4.76643598615917","475.7681891817133","1.7764678434104606"
"QLearningAgent-0.35-0.90-0.50","QLearningAgent","0.35","0.9","0.5","54","0.9065743944636678","239","41.19665271966527","-5.182525951557094","4.498269896193771","528.4374079826731","1.789975951581369"
"QLearningAgent-0.35-0.90-0.50","QLearningAgent","0.35","0.9","0.5","55","0.8806228373702422","239","40.78661087866109","-5.620242214532872","4.608996539792387","476.8837829342845","1.765696098650615"
"QLearningAgent-0.35-0.90-0.50","QLearningAgent","0.35","0.9","0.5","56","0.9186851211072664","239","40.92468619246862","-5.280276816608996","4.5432525951557095","462.7334593968673","1.7048363141644312"
"QLearningAgent-0.35-0.90-0.50","QLearningAgent","0.35","0.9","0.5","57","0.8910034602076125","239","41.05439330543933","-6.068339100346021","4.709342560553633","460.1587983162201","1.6746915928695745"
"QLearningAgent-0.35-0.90-0.50","QLearningAgent","0.35","0.9","0.5","58","0.8512110726643599","239","41.18828451882845","-6.4178200692041525","4.690311418685121","466.87685788976694","1.589230125311222"
"QLearningAgent-0.35-0.90-0.50","QLearningAgent","0.35","0.9","0.5","59","0.8650519031141869","239","41.05020920502092","-6.47318339100346","4.747404844290657","497.42805187681427","1.7325209736392806"
"QLearningAgent-0.35-0.90-0.50","QLearningAgent","0.35","0.9","0.5","60","0.856401384083045","239","41.11297071129707","-5.85121107266436","4.6055363321799305","473.8283180531826","1.5253477156656234"
"QLearningAgent-0.35-0.90-0.50","QLearningAgent","0.35","0.9","0.5","61","0.903114186851211","239","41.06694560669456","-5.208477508650519","4.455017301038063","479.72406390383435","1.4131253065972584"
